id,댓글,공감수
1,  이런 컨텐츠 너무 좋아요!! 솔까 쇼핑구매욕구는 강한데.. 비싼제품들은 마구마구 사기 어렵고 이렇게5만원이하에 제품들은 좀더 쉽게 구매할수있으니 정말 좋은거 같아요~ 역쉬 리뷰백종원 잇섭!!!ㅎㅎㅎㅎ ,3
1,  4:58 여친도? ,3
1,  잘보고 갑니다  시계 알람용 부담 없이 쓰긴 좋은 탬 감사 ,3
1,  잇섭님 영상보고 갤럭시워치 액티브2 구매했습니당..ㅋㅋㅋ ,3
1,  형 오늘도 ㅋㅋㅋㅋ인트로 마음에 들어~ ,3
1,  인트로 레전뜬ㅋㅋㅋㅋㅋㅋ케 ,3
1,  3:29 켜져서 왔네? 신기하다 이랬는데 필름이였네 ㅋㅋㅋㅋㅋㅋ ,3
1,  9:28 ㅋㅋㅋㅋㅋㅋ 자빠져 자고 있었뎈ㅋ ,3
1,  ------속보------             잇섭은 팬치다.  LEGENO ,3
1,  9:28초 에 잇섭형 너무 기엽다 에구 아기같다 ㅋㅋㅋㅋ 자빠져 자고 있었기 때문에 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ,3
1,  인트로 뭐야 ㅋㅅㅋㄱㅋㅅㅋㅅㅋㅋㅅㅋㅋㅋ ,3
1,  2:22 게다리 뜯는줄 ,3
1,  이형 진짜 인트롴ㅋㅋㅋ ,3
1,  와 마케팅 용어로 샤오미 붙이는 경우가 있다니... ㅇㅁㅇ ,3
1,  인트로 3만원 워칰ㅋㅋㅋㅋ생각도 몬했다 ,3
1,  10:06 ㅋㅋㅋㅋㅋ 형 흥분했구나 빠져버려씩ㅋㅋㅋㅋ ,3
1,  말하는거 웃겨서 끝까지 다 봄ㅋㅋㅋㅋㅋ ,3
1,  형 영상은 늘 오늘은 인트로가 뭘까 하면서 들어왘ㅋㅋㅋㅋㅋㅋㅋㅋ ,3
1,  Intro 신박하다진짜...매번..ㅋㄱㄱ ,3
1,  1:41 존나 변태같아 ㅜㅜ개좋아 ,3
1,  6:25 이제보니 크흠... ,3
1,  3:00 맥세이프 진짜 좋았는데 빼서 아쉽네요 ㅠㅠ 톽 때고 톽 붙일때 진짜 찰지고 기분 좋았는데 ,3
1,  이거 사실줄 알았습니다 ㅋㅋㅋㅋ ,3
1,  0:02 알바하러왔엌ㅋ ,3
1,  ㅋㅋㅋㅋㅋㅋ 안녕하세요! 처음 뵙습니닼ㅋㅋㅋ 워치 보러 왔는데 인트로에 반해서 구독하고 갑니닼ㅋㅋㅋㅋㅋ 사실 스마트 워치 관심 없었는데 가격이 이렇게나 저렴한 걸 보니까 관심이 생겨버렸어요 ^ㅠ^ㅋ 사고싶다.. ,3
1,  엇 쫌만 일찍올리지 ㅠㅠ 옥션에서 46000원 날렸다ㅠㅠㅠ 내돈 난 흑우라쓰고 호구라부른다.... ,3
1,  진짴ㅋㅋㅋ 이형 인트로 아이디어 바닥 날 생각을 안함 ,3
1,  9:23 잇섭님 본명 나오셨닼ㅋㅋ 황용ㅅ..읍읍 ,3
1,  ㅏ ㅜㅜㅜ 폰이랑 아이패드 뺏겨서 이제 보러 옴 ㅜㅜㅜㅜ ,3
1,  형 그래서 타이픈 마르스 프로는ㅜㅜ ,3
1,  인트로 뭐얔ㅋㅋㅋㅋㅋㅋ ,3
1,  ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ인트로ㅋㅋㅋㅋㅋ ,3
1,  잇썹님 오늘 너무 업로드 늦게 했어요ㅠㅠ ,3
1,  빡쓰 깔때 왜 ㅇ요상한 소리가남ㅋㅋㅋㅋ ,3
1,  0:54 무조건... ,3
1,  인트로 미친ㅋㄱㄱㅋ ,3
1,  헬창만 이해하는 인트로ㅋㅋㅋㅋ ,3
1,  여윽시 인트로 유튜버 ㅋㅋㅋ ,3
1,  원래 애플워치 살려고했는데 너무 비싸서 고민 하면서 찾고 있었는데  딱 추천에 IT전문가 잇섭님이 제가 제일 좋아하는 오만상사를 하고있어서 틀었더니 헉 2만원짜리 스마트워치를 리뷰하시길래 끝까지보고 사봤는데 2만원치고 괜찮더라고요ㅎㅎ 역시 잇섭님만 믿고 삽니다 갑사합니다ㅎㅎ♥ ,3
1,  3만원대 워치 미쳤나 ㅋㅋㅋㅋㅋ 오늘 인트로 드립 역대급이네 ,3
1,  0:55무조건 ,3
1,  ㅋㅋㅋ이형 점점더 인트로가 이상하게 재밌어지네ㅋㅋㅋㅋㅋㅋ ,3
