id,댓글,공감수
1,  1빠 ,3
1,  삼성에서 출시되는 스마트워치는 삼성폰으로 해야 기능을 제대로 이용가능한가요?? ,3
1,  무겁나요?? 그리고 제 손목이 좀 많이 앏은데 크려나요? 삼성핏e랑 고민중이네요 ,3
1,  M40도 해주세요~~~♡ ,3
1,  수면측정이 확실히 도움이 되긴 합니다...충분한 시간을 잤다고 생각하지만 그래도 피곤하다고 느끼시는 분들에게는 확실히 도움 됩니다...저도 측정을 해보는데 확실히 도움이 되더군요...램수면 시간을 측정을 하다보니 수면환경을 바꿀수 있도록 해 준다는 것입니다... ,3
1,  밴드도 워치류 처럼 qi무선충전 지원해서 전용 크래들좀 없어졌으면 좋겠네요 ,3
1,  음악제어가 안된다니.... ,3
1,  갤럭시를 안쓴다면 굳이저걸사야하나 하네 미밴드가 넘 좋아 ,3
1,  진짜 별로다 ,3
1,  두목님 안녕하세요 ,3
1,  미밴드는 단톡방 알림 꺼놔도 계속 진동 울려서 별로라 ㅠㅠ ,3
1,  솔직히 음악목록 재생 컨트롤못하는데 이건 노답; 미밴드는 드 되는데 ,3
1,  저 핏을 구매 했는데 물어볼게있어요 방수가 그 5? 그정도 샤워도해도되잖아요 그러면   머리 감을때 샴프 혹은 거품 묻어도 상관 없나요? ,3
1,  미밴드4와의 비교가 궁금하네요 ,3
1,  별론것 같은디 살까? ,3
1,  저도 엪취리님 개봉기 영상 보고 필요할 것 같아서 좀 알아보다가 이틀 전에 샀는데 만족스럽네요 저는 아예 착용하고 자는데 가볍고 착용감이 편하다 보니 딱히 거슬리지는 않습니다 다만 수면 측정은 잠들고 조금 지나서 시작해서 그런지 실제 수면 시간이랑 측정된 시간이랑 좀 다르네요 ,3
1,  갤럭시핏하고 LG휴대폰 연동문제가 있던데 연동문제에 대해  테스트해주세요!! ,3
1,  안넝하세요 ,3
1,  결론 : 안된다 안된다 안된다 안된다 ,3
1,  진짜 가격 좀 낮추고 음악컨트롤되고 줄교체도 되면서 nfc까지 가능하게 하면 살텐데....ㅠ.ㅠ 삼성은 그게 불가능한 것도 아닐텐데 꼭 하나씩만 더 업글해서 파는 것 같다... ,3
1,  영상잘보았습니다 궁금한게있는데 진동세기조절같은것도 따로할수있나요?? 진동세기가 약해서 달리거나 움직일때는 진동이잘안느껴지는수준인가요??ㅠ 또 알람앱설정해서 30분마다 알람을받고싶은데 그러면 배터리가 얼마정도갈까요?? 마찬가지로 이때도 진동세기가 잘느껴질까요ㅠ ,3
1,  그냥 광고 보는듯 하네요 뭔 별것도 없는게 십만원이나 헐 ,3
1,  13 ,3
1,"  미밴드 1.2.3 다 써봤고....4나오기 전에 바로 예판으로 사서 지금까지 사용중. 확실히 문자나 카톡은 미밴드3보다 가독성이 더 좋음. 한글이 베이직인거랑 한글화.를 한것이랑은 차이가 있는 느낌.  다만, 치명적인 미친 단점이 있는데...내것만 그런건지는 모르겠으나....핸드폰 배터리를 너무 소진함. 삼성헬스랑 동기화를 초단위로 하는건지.....배터리사용내역을 보면 삼성헬스가 보통 40%씩 먹고 있음. 물론 백그라운드 절전 기능켜놨음. 예쩐에 미밴드는 배터리 절약을 위해서 동기화를 어플실행시에만 했던것 같은데...이건 삼성헬스랑 매순간 동기화를 하는듯함. 덕분에 휴대폰 배터리가 쭉쭉 빠짐. ",3
1,  핏 핏 핏 우리모두 락토핏 핏 핏 핏 우리모두 갤럭시 핏 ,3
1,  으아아아 음악제어 삭제라니... ,3
1,  업뎃하면 로밍시계있어요~! (털보아죠씨 리뷰보고 거의 한달전부터 쓰고있죠ㅎ) ,3
1,  판매가 잘 안되도 좋습니다. 하지만 미밴드대항마 하나만은 기억해주세요. 가격이 별로일 수 있습니다. ,3
1,"  사용중인데 확실히 피트니스용으로 집중한 듯 합니다. 기존 제공하던 쓰지도 않던 Heavy한 기능들 잘 빼버린 것 같아요.  아침마다 수영 측정을 위해 억지로 애플와치 사용했었는데...이젠 벗어버렸습니다. 😍  Best USP for me 수영+수면측정+심플노티   결론: 맘에 쏙 들어요 ^^  (다만, 운동 측정에 별관심없으시다면...흐음..) ",3
1,  이거 살바에는 중고로 기어 시리즈나 갤럭시워치 시리즈 알아보는게 더 나을것 같네요... ,3
1,  다좋은데 갤럭시 탭으로 휴대폰을 대체하는사람에게는 안됩니다. 지원을 안합니다. 진짜 개빡침 직원도 몰랐어가지고 지금 개빡침오엉아ㅏ으아응우오어어ㅓㅇ ,3
1,  핏쓰고있는데 단점 : 뮤직컨트롤불가(미밴드4는 되던데?) 터치로 화면안켜짐(손목올리기랑 버튼밖에 안댐 미밴드4는되지않나?) 화면켜짐시간지정(버튼누른경우만 적용되도 손목들어올리기는 적용안됨) ,3
1,"  두목형 저 갤럭시 워치 액티브랑 갤럭시 핏 중 엄청 고민중입니다. (저는 렘수면 측정, 수영측정기능이 반드시 필요합니다.) 형님이라면 무엇을 추천하실건가요? (10만원 가량을 더 얹을 만큼 갤워액이 핏보다 더 좋나요?) ",3
1,  1 ,3
1,  삼성기본뮤직어플이나 멜론같은어플 음악제어는 전혀 안되는건가요? ㅠ ,3
1,  제가 전화와 알림과 전화 수신과 거절만 되면서 시간이 긴 밴드를 원하는데 이게 가장 나을까요?? ,3
1,"  1:03 ???: 오 이런, ",3
1,  가격 값 못한다고 봐야 한다고 봐야하는거네 ,3
1,  가격대비 너무가성비 떨어지는 밴드 ,3
1,"  문상 남은거나 안쓰는거 있으신 분들은 네이버에서 g마켓이나 옥션에서 갤럭시 핏(현재 107,000원 정도) 구매하시면 문상 사용가능해서 갸싸게 구매가능해욤~ 문상 5만원짜리 선물받은거 써서 갤럭시 핏 5만 7천에 구매햇슴니당 ",3
1,  아니 3년전에나온 기어핏2 이게 훨씬 잘만들었네 이거 디자인을 소형화 시키고 기능강화했음 백배 나았을텐데 가격도 얼마 차이안나고 ,3
1,  에프취두부 ,3
1,  BAND ,3
1,  슬림한게 이쁜 핏 ,3
1,  저거 끼고 샤워해도되나요? ,3
1,  미밴드4가 더 좋아보이는건 기분탓인가... 좀 화면이 조금씩 버벅이는것같네요... 미밴드4리뷰보면 부드럽던데 그리고 기능도 미밴드4가 더 많고... 미밴드보다 좋은점이 수영 좀더 잘 측정되는거랑 무선충전 AS빼고는 모든부분에서 밀리는것같네요... ,3
